,assignee_id,rater_id,ticket_id,comment,created,reason,score,updated
832,827,59,696,Voluptatem etincidunt velit dolor. Labore tempora quaerat adipisci ut. Amet neque modi velit magnam sed tempora voluptatem. Labore dolor quaerat dolore non. Labore amet tempora est non etincidunt sed. Sed sed dolor tempora etincidunt dolorem. Porro dolor modi eius modi numquam ut ipsum. Dolore labore dolorem quiquia.,2022-02-09 17:31:26,No reason provided,good,2022-04-09 21:34:42
833,425,542,193,Sed ut velit ut sit. Est aliquam dolor magnam etincidunt etincidunt. Eius aliquam labore dolor voluptatem etincidunt dolor aliquam. Eius sed sit neque velit numquam velit. Labore quiquia porro voluptatem dolorem. Magnam dolorem neque quiquia amet. Sit dolore dolorem dolor dolor.,2022-07-18 14:44:17,No reason provided,good,2022-09-09 17:02:09
834,614,928,804,Labore ut ut neque. Porro sed numquam neque eius amet quisquam dolor. Magnam amet aliquam quaerat ipsum. Sed consectetur dolor ipsum labore non. Tempora sed porro quaerat consectetur magnam ut quisquam. Amet dolorem adipisci sed.,2022-07-01 06:30:51,No reason provided,good,2022-10-28 21:07:00
835,660,464,384,Adipisci neque amet dolore. Modi porro amet labore amet dolorem quiquia. Tempora non neque amet porro. Ut quiquia amet velit velit dolor sit. Tempora numquam aliquam dolor quisquam eius adipisci aliquam. Neque dolor voluptatem eius ipsum. Quisquam quiquia est labore consectetur.,2022-05-04 11:54:14,No reason provided,good,2022-06-26 13:18:00
836,35,716,11,Quiquia amet aliquam velit. Neque labore quisquam ipsum voluptatem tempora adipisci. Quaerat dolore amet dolor non. Adipisci eius porro sed dolore non eius. Magnam consectetur aliquam quiquia porro consectetur sit. Quiquia adipisci porro quaerat etincidunt. Quaerat dolor numquam neque. Dolor consectetur etincidunt magnam est labore magnam. Sed dolorem amet eius non tempora.,2022-01-27 01:13:31,No reason provided,good,2022-12-01 16:29:52
837,214,416,670,Aliquam consectetur dolore dolorem dolor quaerat sed aliquam. Amet quiquia labore dolorem ut porro non. Ut sit amet numquam quiquia sed. Numquam ut labore modi voluptatem. Dolor non consectetur dolore eius sit. Non dolor quiquia sit aliquam eius aliquam ipsum.,2022-07-11 21:14:37,No reason provided,good,2023-01-11 23:36:15
838,997,275,320,Magnam dolorem quaerat dolorem. Labore dolor velit porro etincidunt ut labore. Velit non velit labore aliquam. Quiquia dolor dolore sit. Neque porro amet magnam quisquam sed. Tempora dolor voluptatem tempora numquam.,2022-05-13 16:13:18,No reason provided,good,2022-07-06 12:53:39
839,89,108,978,Dolorem quaerat dolorem dolorem. Sed dolor numquam consectetur labore aliquam. Amet modi aliquam velit dolore dolorem est modi. Adipisci etincidunt quaerat adipisci quiquia. Adipisci velit ipsum dolore est ipsum. Non velit velit sit adipisci dolore. Ut voluptatem est voluptatem. Labore non porro eius.,2022-01-29 14:30:39,No reason provided,good,2022-12-11 22:13:34
840,607,103,817,Dolore porro voluptatem adipisci consectetur dolore est aliquam. Eius dolor dolor modi. Quisquam porro ut porro voluptatem. Labore non adipisci adipisci ipsum dolor sit. Velit quiquia voluptatem amet ut quiquia aliquam. Ipsum ipsum consectetur dolor sit labore ut. Eius dolor porro aliquam etincidunt tempora etincidunt. Velit sit magnam consectetur neque. Tempora neque etincidunt consectetur velit.,2022-03-11 07:17:16,No reason provided,good,2023-03-10 06:16:12
841,706,471,211,Dolorem amet porro aliquam quiquia etincidunt quaerat. Neque modi porro sit sit eius ut neque. Etincidunt est amet tempora dolore adipisci. Magnam neque dolore consectetur quiquia porro aliquam velit. Quaerat tempora amet consectetur sed ipsum amet consectetur. Ipsum numquam dolore neque non dolore sit.,2022-05-07 09:23:31,No reason provided,good,2022-05-10 14:51:45
842,641,328,572,Quiquia tempora amet etincidunt. Dolor ipsum quiquia labore porro etincidunt tempora quiquia. Quiquia dolorem sed dolorem numquam dolore. Adipisci numquam voluptatem aliquam porro. Sit dolorem consectetur dolor velit porro ipsum. Adipisci dolor adipisci ipsum sit consectetur. Consectetur dolore velit consectetur est. Voluptatem dolorem sit dolorem. Labore adipisci numquam dolorem.,2022-05-01 14:33:27,No reason provided,good,2023-02-18 11:55:51
843,217,757,117,Dolor ut ipsum velit neque eius quaerat. Sit porro sit porro neque amet etincidunt. Sed magnam etincidunt dolor neque dolorem eius. Ipsum adipisci neque modi. Est quaerat dolorem ipsum voluptatem. Est dolorem quaerat etincidunt amet dolorem eius. Neque neque non neque consectetur tempora labore adipisci. Tempora magnam porro consectetur ut.,2022-04-20 05:11:27,No reason provided,good,2022-09-27 06:14:30
844,366,484,176,Ipsum labore tempora ut neque porro modi quiquia. Adipisci non numquam adipisci voluptatem ipsum. Dolorem numquam etincidunt eius. Magnam tempora sed numquam voluptatem eius quiquia quiquia. Numquam dolor quaerat adipisci quisquam. Ut ipsum sed ipsum est est consectetur ut. Non magnam quiquia magnam quiquia. Quisquam dolor aliquam dolorem neque.,2022-05-03 22:25:45,No reason provided,good,2022-07-13 20:33:16
845,816,703,958,Magnam non dolorem porro quaerat. Quisquam dolorem magnam dolor aliquam voluptatem dolorem consectetur. Quisquam dolorem numquam ut. Sit quisquam dolorem non numquam consectetur voluptatem. Amet magnam eius consectetur sit sed. Dolore etincidunt porro aliquam numquam quaerat consectetur. Consectetur quisquam tempora labore.,2022-03-25 01:12:56,No reason provided,good,2022-04-19 11:57:18
846,889,532,139,Consectetur ipsum eius dolore quisquam voluptatem non. Non modi dolor dolorem amet modi modi dolor. Dolor magnam dolorem ipsum amet. Labore quiquia adipisci dolore sed. Adipisci dolore quisquam quiquia ut. Consectetur sit dolorem labore dolor. Porro eius sit consectetur sit consectetur dolore etincidunt. Neque labore neque non.,2022-02-18 15:57:24,No reason provided,good,2022-11-18 02:03:00
847,517,326,148,Consectetur adipisci quisquam sit velit tempora sed. Tempora voluptatem quaerat consectetur. Porro est tempora velit aliquam dolorem. Sit porro non aliquam quiquia porro est. Consectetur etincidunt numquam sed sed adipisci ipsum. Magnam neque modi aliquam amet porro. Ipsum labore sed porro porro. Ipsum adipisci ipsum tempora.,2022-05-21 02:33:20,No reason provided,good,2022-06-02 14:53:31
848,65,690,742,Non velit ipsum sit dolor quisquam modi. Numquam tempora etincidunt quaerat. Dolore est etincidunt dolorem dolor dolorem. Quisquam aliquam dolor ipsum magnam quiquia modi. Sed voluptatem porro velit neque est quaerat.,2022-05-13 16:03:32,No reason provided,good,2022-10-30 17:50:16
849,421,193,78,Aliquam sit numquam velit neque voluptatem. Labore numquam voluptatem aliquam quisquam dolorem. Sed numquam amet sit non etincidunt ut consectetur. Sed numquam sit sed dolore dolor velit. Modi sit adipisci adipisci quisquam quaerat dolor.,2022-01-19 08:10:07,No reason provided,good,2022-08-28 14:46:01
850,573,492,186,Sit consectetur voluptatem quisquam velit. Ipsum est consectetur modi. Non numquam ipsum amet dolore velit. Quisquam velit numquam dolorem velit adipisci. Sit porro dolor magnam modi etincidunt ut quiquia. Consectetur dolorem neque modi sed quaerat velit. Adipisci non est dolor dolorem dolorem eius. Amet velit porro non velit dolorem est etincidunt. Magnam tempora dolore ut quiquia numquam sit. Est neque sed sed.,2022-02-25 14:53:10,No reason provided,good,2022-05-06 21:22:41
851,691,386,964,Quisquam non consectetur quaerat non. Tempora est adipisci dolore dolor voluptatem tempora magnam. Dolore modi quisquam numquam dolore labore. Magnam magnam dolor quisquam modi quisquam. Velit labore amet est quisquam etincidunt non. Quisquam porro dolorem dolore. Dolor velit ut etincidunt non eius quiquia.,2022-07-15 03:29:13,No reason provided,good,2023-06-08 23:34:05
852,184,819,549,Quiquia est est ut numquam neque tempora est. Dolore sit sed labore magnam eius quiquia. Sed dolore neque dolore. Ipsum dolore dolor adipisci quiquia sed magnam porro. Voluptatem voluptatem quaerat aliquam consectetur labore aliquam. Ipsum amet eius dolorem. Quisquam ut dolorem velit dolore voluptatem. Adipisci voluptatem quaerat dolore.,2022-08-06 20:45:08,No reason provided,good,2023-01-07 23:01:00
853,469,694,516,Dolor non labore magnam amet. Numquam amet dolorem quiquia labore numquam. Tempora velit quisquam dolorem amet non. Amet neque adipisci adipisci neque dolor quaerat labore. Quisquam dolorem dolorem quisquam.,2022-03-16 14:34:04,Some other reason,good,2022-09-02 10:07:17
854,837,573,420,Ipsum dolore quisquam ipsum dolore consectetur numquam sit. Modi numquam dolor numquam est. Porro magnam quaerat etincidunt dolore quaerat modi. Ipsum consectetur numquam etincidunt sit numquam adipisci. Ipsum est voluptatem etincidunt adipisci sit etincidunt eius. Sit quiquia amet adipisci. Quisquam voluptatem sed magnam. Magnam labore quiquia voluptatem amet numquam quiquia.,2022-06-21 09:10:54,No reason provided,good,2023-06-08 04:07:49
855,774,571,968,Velit ipsum dolore aliquam etincidunt sit quisquam. Consectetur adipisci tempora tempora sed. Quisquam non sit tempora sit dolorem consectetur etincidunt. Dolor ut etincidunt quaerat velit ut voluptatem. Consectetur porro velit aliquam quaerat quiquia modi modi. Est dolor adipisci quisquam quisquam tempora. Dolor ipsum dolorem quiquia. Consectetur sit modi dolor aliquam dolore velit. Velit ipsum quaerat quaerat velit numquam. Ipsum modi porro ipsum sed dolor sit.,2022-03-21 03:26:33,No reason provided,good,2022-08-07 12:36:12
856,702,975,759,Tempora adipisci adipisci labore neque sed aliquam. Non aliquam est dolorem. Ipsum modi dolore voluptatem dolore quiquia etincidunt tempora. Non ut magnam dolor sed consectetur. Porro quisquam ipsum amet. Tempora dolorem tempora sed dolorem dolor labore sed. Velit consectetur adipisci sed ut. Tempora sit etincidunt sed neque non aliquam dolorem. Velit velit consectetur est velit neque adipisci quiquia. Voluptatem neque numquam velit quaerat modi aliquam sed.,2022-05-01 17:48:08,No reason provided,good,2023-02-23 17:31:37
857,463,885,843,Numquam dolor amet quiquia voluptatem numquam. Velit est numquam neque etincidunt magnam. Etincidunt dolorem est dolor est quaerat labore velit. Ut quaerat dolor tempora ut eius. Tempora porro non neque. Quisquam velit velit etincidunt quisquam.,2022-07-21 17:52:46,No reason provided,good,2022-12-01 16:45:05
858,23,698,85,Non sed quiquia voluptatem. Ipsum voluptatem quaerat quaerat tempora. Labore quisquam numquam eius quiquia neque magnam. Velit quiquia neque eius voluptatem aliquam. Aliquam ut amet consectetur sed aliquam dolorem tempora. Non ut aliquam aliquam ipsum eius. Magnam numquam est dolor. Ipsum modi est labore non non dolore.,2022-09-29 21:55:04,No reason provided,good,2023-05-17 20:41:09
859,976,659,861,Dolore consectetur dolorem dolore modi numquam etincidunt quiquia. Numquam dolor etincidunt aliquam quiquia. Labore modi non sed labore quaerat quisquam. Est porro modi quaerat modi sed dolorem. Ipsum porro velit velit quaerat magnam.,2022-02-04 09:51:15,No reason provided,good,2022-02-28 10:33:25
860,84,170,585,Porro sit dolore quisquam non est. Quiquia eius non dolor aliquam velit. Neque non ut tempora. Tempora magnam quisquam modi. Porro etincidunt velit voluptatem amet dolorem aliquam.,2022-07-28 04:41:58,No reason provided,good,2022-11-03 09:18:35
861,845,775,9,Quisquam consectetur consectetur ut modi amet. Aliquam amet ipsum quisquam est. Ut dolor neque eius modi. Eius dolore ut dolorem. Amet eius numquam quisquam amet. Quaerat dolore quaerat labore quisquam quisquam magnam etincidunt.,2022-05-11 16:00:57,No reason provided,good,2022-07-21 10:38:57
862,318,229,466,Non ut quisquam est quiquia labore. Quisquam consectetur numquam magnam porro tempora quaerat. Velit etincidunt etincidunt dolore quiquia. Velit tempora porro neque quiquia dolorem voluptatem sed. Numquam sit quaerat dolore aliquam eius. Ipsum etincidunt quaerat neque ut numquam quiquia. Dolorem est magnam ipsum quiquia.,2022-09-14 03:47:06,No reason provided,good,2023-05-06 15:28:01
863,168,172,978,Sed adipisci eius est dolor velit sed. Porro amet est tempora sed modi modi. Quisquam tempora adipisci quisquam dolorem neque. Neque non dolor porro consectetur. Modi non aliquam velit modi ut.,2022-06-12 11:34:18,No reason provided,good,2022-06-25 10:59:17
864,801,754,381,Ut sed consectetur magnam quiquia non. Quiquia etincidunt quisquam voluptatem non ipsum ipsum etincidunt. Modi est non voluptatem consectetur velit. Quiquia eius est dolorem numquam est magnam sit. Quiquia labore labore modi aliquam ut consectetur. Sed velit quaerat adipisci. Adipisci eius ut ipsum ipsum ut ipsum numquam. Consectetur modi magnam numquam. Sed aliquam ipsum labore quiquia adipisci magnam.,2022-03-30 02:47:41,No reason provided,good,2022-10-17 05:07:55
865,698,929,710,Ipsum sed magnam porro. Labore quaerat quisquam adipisci magnam quiquia. Sit neque quisquam modi quaerat amet. Neque quiquia dolor neque voluptatem est. Ut sed magnam velit neque. Dolore velit ut est est.,2022-08-13 15:18:59,No reason provided,good,2023-01-31 15:59:55
866,31,844,992,Etincidunt modi velit numquam dolore. Est quisquam numquam velit ut. Tempora labore quisquam porro. Tempora numquam neque eius est. Sit porro consectetur quisquam. Voluptatem neque aliquam sit quisquam quiquia tempora. Porro quaerat amet quisquam.,2022-02-15 15:44:16,The issue was not resolved,good,2022-11-23 19:45:08
867,341,216,222,Quisquam modi voluptatem modi numquam. Quiquia velit aliquam voluptatem labore quiquia labore voluptatem. Dolorem etincidunt non labore est magnam neque neque. Porro neque numquam sit non dolor quiquia. Labore sed ut labore sit. Voluptatem dolore eius adipisci amet dolorem dolor velit. Voluptatem amet porro magnam dolor quaerat.,2022-05-07 22:44:28,No reason provided,good,2023-02-12 02:29:19
868,405,636,956,Labore adipisci ipsum dolorem non sed dolor numquam. Quaerat amet tempora labore dolor magnam sit. Est ut ut ut tempora. Dolore amet dolorem sit sit quiquia est. Sit eius sed modi. Tempora amet consectetur dolorem. Consectetur ipsum labore labore.,2022-09-07 19:16:34,No reason provided,good,2023-04-08 08:37:33
869,443,793,721,Ipsum sit magnam quaerat. Non aliquam ut numquam. Numquam numquam dolor dolor. Porro porro velit dolor voluptatem. Labore porro neque magnam tempora dolor. Voluptatem est etincidunt sit quaerat.,2022-01-14 22:12:45,No reason provided,good,2022-10-10 22:53:56
870,582,51,442,Ipsum tempora numquam etincidunt dolor etincidunt. Dolorem ipsum dolor modi. Quaerat tempora eius labore magnam etincidunt adipisci neque. Tempora dolor quiquia numquam sed tempora adipisci. Porro adipisci sit dolore adipisci labore tempora. Sed non consectetur velit. Eius sit modi amet quisquam dolorem quiquia. Tempora modi velit tempora dolorem.,2022-01-15 19:53:37,No reason provided,good,2022-08-20 01:21:37
871,459,393,373,Velit est sit aliquam numquam. Labore non quaerat non quaerat tempora dolore numquam. Quisquam velit voluptatem magnam adipisci ipsum sed quisquam. Voluptatem consectetur ut modi sit sed. Consectetur quisquam etincidunt dolor neque consectetur. Quisquam velit consectetur modi. Ipsum porro porro velit aliquam dolorem. Numquam ipsum modi eius est. Est magnam neque non non. Ut eius neque consectetur tempora ut adipisci modi.,2022-07-28 12:24:12,No reason provided,good,2023-01-04 17:47:40
872,345,118,855,Etincidunt amet numquam magnam non numquam velit. Est dolorem velit consectetur numquam. Aliquam quaerat consectetur adipisci numquam est sed. Voluptatem tempora tempora eius ut quiquia. Quaerat dolorem ipsum neque labore est. Dolorem dolore modi etincidunt velit.,2022-05-31 04:03:06,No reason provided,good,2022-12-01 07:14:32
873,204,596,740,Neque quiquia modi consectetur dolor. Numquam quisquam ipsum ut numquam numquam. Non adipisci dolorem non numquam adipisci. Aliquam dolore dolor ut numquam eius. Voluptatem quaerat adipisci magnam eius sit modi. Consectetur quaerat labore modi labore sed ipsum. Ipsum modi amet dolore amet dolore.,2022-01-28 17:18:52,No reason provided,good,2022-07-07 07:21:45
874,918,259,563,Quisquam quaerat consectetur dolorem. Porro ut numquam quisquam dolorem modi labore neque. Non eius dolor tempora tempora quisquam. Quaerat velit dolore etincidunt. Magnam porro eius non eius. Magnam dolor quaerat tempora modi dolorem. Non magnam aliquam amet voluptatem. Adipisci aliquam etincidunt amet dolorem. Voluptatem est neque velit amet quiquia. Sit dolore dolore dolorem numquam.,2022-03-28 07:33:50,No reason provided,good,2022-04-05 21:02:13
875,253,499,868,Eius neque numquam voluptatem ut. Consectetur consectetur dolore velit. Etincidunt etincidunt dolore quiquia ut. Non aliquam modi velit adipisci aliquam adipisci. Dolor modi amet numquam est eius magnam quaerat. Consectetur velit sit etincidunt velit porro.,2022-07-18 13:20:36,No reason provided,good,2023-06-07 09:56:25
876,327,29,593,Aliquam velit est ut ipsum. Aliquam aliquam labore voluptatem. Labore voluptatem sit quaerat quiquia sit est. Quaerat amet numquam ut consectetur modi etincidunt. Sed sit sit amet.,2022-05-06 20:36:15,No reason provided,good,2023-03-21 02:57:42
877,706,39,118,Velit consectetur labore numquam quaerat quaerat. Ipsum neque modi sit aliquam dolore. Labore sit porro dolorem tempora ut. Sed tempora est numquam porro quiquia dolor porro. Dolorem adipisci porro aliquam eius porro non. Etincidunt aliquam sit non labore est porro voluptatem. Dolore eius sed labore.,2022-04-16 02:16:35,No reason provided,good,2023-03-07 23:28:59
878,437,249,412,Sed velit numquam aliquam. Non voluptatem tempora porro dolore non dolor. Dolorem adipisci dolor non sed neque. Non dolor modi quiquia tempora ut. Ipsum adipisci velit voluptatem voluptatem magnam quisquam neque. Tempora dolor ipsum dolorem neque. Est voluptatem eius porro sit neque eius porro. Adipisci ipsum numquam etincidunt dolore etincidunt. Labore dolorem dolore modi sed non dolor modi. Aliquam modi non dolore velit.,2022-04-16 22:00:52,The issue was not resolved,good,2022-10-14 12:26:41
879,526,431,609,Neque est sit labore etincidunt quaerat. Etincidunt quaerat dolorem quisquam amet. Est non dolor dolorem ut est. Consectetur etincidunt voluptatem tempora. Numquam non neque magnam eius ipsum. Etincidunt amet neque amet. Porro dolor quisquam numquam aliquam velit quiquia. Est velit consectetur dolor aliquam ipsum. Dolore dolor amet dolorem magnam magnam porro.,2022-02-18 15:00:24,No reason provided,good,2023-01-19 11:07:19
880,848,812,304,Tempora dolore amet quaerat magnam. Eius porro quisquam labore est. Consectetur neque dolor labore labore velit etincidunt. Velit sed est quaerat dolore est numquam. Labore quisquam aliquam sed. Adipisci dolor quisquam ut dolorem magnam. Ut velit labore quisquam neque non.,2022-09-21 01:26:24,No reason provided,good,2022-10-01 20:23:22
881,624,866,451,Tempora dolore amet dolore eius dolor. Est velit voluptatem sed neque neque. Porro velit magnam aliquam quaerat labore. Est sit modi porro. Ut aliquam ipsum est modi aliquam etincidunt. Numquam ut magnam amet quiquia adipisci labore. Ipsum dolorem neque modi tempora. Amet modi dolore dolor.,2022-09-02 23:57:09,No reason provided,good,2023-04-20 03:59:22
882,812,885,12,Numquam modi dolorem neque quiquia dolor. Numquam consectetur velit quaerat. Porro est magnam aliquam sed eius dolore. Est dolore non aliquam dolor sit tempora. Dolore numquam est ut. Dolore porro ut quisquam. Est quisquam ut dolor. Tempora est ut ipsum.,2022-09-11 01:57:22,No reason provided,good,2023-03-08 19:01:02
883,982,14,83,Quisquam amet amet neque numquam numquam. Amet quiquia sed sed neque consectetur quisquam. Velit magnam ipsum quisquam adipisci non. Amet aliquam dolorem amet est modi magnam dolor. Dolorem amet magnam amet neque. Numquam est magnam sit eius. Sit etincidunt dolorem dolorem est.,2022-05-13 21:16:25,No reason provided,good,2022-09-01 04:46:35
884,836,302,217,Velit magnam tempora dolorem velit. Consectetur eius numquam dolor adipisci ut sit. Consectetur amet modi est consectetur porro. Eius sit consectetur dolorem porro quisquam. Est numquam dolor eius dolore. Dolore dolore ipsum non sed dolorem. Dolorem voluptatem voluptatem quiquia etincidunt ut dolorem numquam. Tempora dolore tempora adipisci labore velit dolorem voluptatem.,2022-04-07 13:37:49,No reason provided,good,2022-11-02 09:06:08
885,222,546,537,Adipisci ut quisquam dolore aliquam dolore porro. Consectetur quaerat dolor adipisci non magnam etincidunt sed. Modi ut etincidunt modi amet porro est adipisci. Aliquam numquam quiquia labore. Amet quiquia adipisci etincidunt sit etincidunt modi. Consectetur aliquam voluptatem non amet.,2022-03-15 05:44:55,No reason provided,good,2022-10-26 22:32:26
886,10,779,129,Quisquam sit eius porro. Aliquam quaerat magnam sit dolore. Ut eius numquam magnam. Ut porro modi ut ipsum neque. Velit sit neque sed magnam modi. Non dolorem sit etincidunt.,2022-02-27 03:24:13,No reason provided,good,2022-06-14 20:34:51
887,567,884,622,Aliquam non sit eius neque. Dolorem quaerat ipsum quiquia amet. Tempora porro quisquam ut magnam. Voluptatem magnam dolorem ut neque quisquam ut. Tempora quaerat numquam porro sed magnam neque quisquam.,2022-08-19 23:18:34,No reason provided,good,2022-10-02 12:50:23
888,857,856,445,Voluptatem aliquam aliquam non eius etincidunt amet ut. Amet quisquam quaerat quiquia tempora etincidunt magnam. Porro eius non consectetur ipsum sit eius. Sed quiquia ut adipisci. Quaerat quiquia quisquam sit ipsum quiquia dolor amet. Adipisci sed porro quaerat. Dolor numquam ipsum sed sit magnam sed.,2022-06-08 06:48:39,No reason provided,good,2023-05-13 07:23:14
889,696,894,201,Amet sed neque etincidunt. Etincidunt sit est dolorem aliquam consectetur. Labore porro magnam eius consectetur. Numquam consectetur adipisci tempora dolor quaerat. Etincidunt ipsum etincidunt numquam sed. Quisquam tempora quisquam neque eius sed. Ipsum consectetur etincidunt porro. Dolor magnam quisquam quisquam quisquam. Aliquam quiquia magnam quiquia velit magnam neque.,2022-02-24 13:24:25,No reason provided,good,2022-11-29 07:49:50
890,485,846,88,Labore sit voluptatem magnam. Numquam dolor voluptatem adipisci consectetur velit dolorem. Ut magnam numquam magnam modi est dolor. Quiquia quiquia labore non porro. Dolore quisquam eius amet numquam quisquam.,2022-07-08 16:44:30,No reason provided,good,2023-06-03 11:59:55
891,635,372,514,Dolore est voluptatem neque modi sit dolore. Magnam sed velit consectetur quaerat dolorem modi. Quisquam quiquia neque numquam non. Sit sed non sed. Voluptatem est non quisquam amet. Ut neque est porro. Non dolore porro labore quiquia labore. Velit quiquia dolor amet porro. Eius magnam numquam quaerat ut porro labore sit. Sit velit velit sed.,2022-09-23 18:10:14,No reason provided,good,2023-05-22 18:05:30
892,824,495,252,Numquam non numquam voluptatem eius. Aliquam modi neque quaerat. Porro ut tempora est dolorem voluptatem non. Voluptatem consectetur dolore porro dolore dolorem est. Labore neque voluptatem etincidunt adipisci est quaerat. Tempora eius adipisci dolor quiquia dolore. Aliquam adipisci dolor etincidunt non. Dolor velit ut dolore dolorem labore amet non.,2022-07-05 20:54:20,No reason provided,good,2023-03-28 08:07:12
893,185,799,350,Consectetur ut sed consectetur dolore voluptatem adipisci modi. Ut ipsum eius labore porro modi. Velit velit quaerat dolorem quisquam ipsum adipisci quaerat. Magnam amet dolore ipsum. Consectetur aliquam neque neque amet dolor. Velit sit tempora voluptatem voluptatem dolore est dolor.,2022-01-29 19:17:21,No reason provided,good,2022-07-10 04:48:37
894,306,65,48,Labore numquam dolor velit sit consectetur eius tempora. Sed tempora quisquam numquam sit porro. Dolorem porro sit modi aliquam etincidunt. Dolor quiquia sed voluptatem porro voluptatem. Quisquam amet sed quisquam dolorem etincidunt labore numquam. Non voluptatem numquam velit. Etincidunt dolorem ut non numquam voluptatem non porro. Numquam quisquam porro velit. Dolore velit etincidunt voluptatem ut amet dolore etincidunt.,2022-06-02 11:51:13,No reason provided,good,2023-02-26 09:00:41
895,277,364,615,Velit etincidunt numquam non adipisci sit tempora. Adipisci numquam etincidunt eius. Quiquia neque etincidunt quiquia non sit voluptatem numquam. Modi ipsum sed est consectetur quaerat ut non. Quaerat ut non est.,2022-06-07 05:39:36,No reason provided,good,2023-01-03 20:34:59
896,422,200,231,Labore velit voluptatem non consectetur dolor. Tempora tempora velit labore. Sed aliquam neque ut ut. Est quiquia quaerat etincidunt aliquam velit quaerat. Non voluptatem amet est. Sed sit sed quaerat magnam voluptatem non ipsum.,2022-01-15 02:50:10,No reason provided,good,2022-10-07 22:11:16
897,950,324,237,Consectetur non sit sed velit consectetur. Est quiquia aliquam numquam etincidunt. Porro quaerat dolorem modi quaerat. Sed quaerat ipsum aliquam quiquia. Voluptatem velit dolore numquam. Tempora quaerat dolor magnam. Aliquam tempora ut magnam eius dolore. Sed modi ipsum adipisci consectetur. Tempora labore amet quiquia labore.,2022-06-12 04:10:12,No reason provided,good,2023-01-09 18:49:59
898,830,639,435,Labore sit etincidunt ut ipsum etincidunt sit tempora. Numquam modi eius velit velit. Sit sed dolore quaerat magnam amet. Est magnam sed ipsum quaerat neque. Etincidunt eius etincidunt adipisci dolorem magnam dolore. Quiquia quiquia dolorem quisquam velit. Labore non labore ut velit labore adipisci. Quisquam tempora amet neque consectetur quiquia. Dolorem labore aliquam velit sit ut tempora.,2022-06-12 00:45:24,No reason provided,good,2022-12-11 10:59:43
899,468,367,978,Dolor est est neque non. Modi quiquia sed velit magnam. Dolore dolorem voluptatem numquam quiquia eius numquam. Quisquam quiquia non quisquam. Sit voluptatem porro amet modi est. Sed ut amet sit velit eius. Amet ut modi voluptatem.,2022-07-08 22:48:43,No reason provided,good,2023-02-10 19:43:53
900,809,129,212,Dolorem magnam sed adipisci est. Labore consectetur aliquam adipisci numquam dolore. Sit est dolor etincidunt. Adipisci dolore magnam velit quiquia dolore non adipisci. Labore neque adipisci quiquia dolorem quisquam numquam. Magnam velit quiquia dolore labore numquam neque aliquam. Voluptatem quaerat ipsum ipsum quaerat. Aliquam aliquam velit sit adipisci quisquam dolorem. Est eius labore consectetur adipisci.,2022-06-18 07:42:45,No reason provided,good,2023-01-05 01:58:05
901,383,864,126,Eius dolor quiquia quisquam numquam amet. Voluptatem aliquam neque quiquia quiquia neque consectetur voluptatem. Velit tempora velit neque velit quaerat consectetur. Ut quisquam tempora dolor eius numquam velit. Porro tempora dolorem non quiquia numquam velit dolore. Quiquia sit non ipsum non numquam. Non aliquam dolor neque consectetur. Adipisci tempora adipisci quiquia eius est modi porro. Quiquia consectetur adipisci quaerat quisquam porro dolor. Etincidunt ut sit aliquam non neque.,2022-07-16 13:32:03,The issue was not resolved,good,2022-10-14 11:55:43
902,580,393,730,Ipsum dolore eius ut aliquam ut amet. Porro amet ipsum aliquam velit etincidunt. Quisquam quisquam adipisci dolore dolore etincidunt. Porro ut magnam modi dolor dolore. Etincidunt sit consectetur numquam dolor. Labore aliquam velit quaerat dolorem. Eius non quaerat modi quisquam quiquia.,2022-09-26 03:28:36,No reason provided,good,2023-03-18 16:45:16
903,294,324,639,Adipisci tempora sit velit quiquia dolor eius magnam. Modi consectetur ut velit tempora. Voluptatem labore porro magnam quisquam voluptatem ut. Aliquam ipsum dolore dolorem labore. Modi sit quaerat velit adipisci est quisquam. Dolore sit numquam adipisci. Sed adipisci dolorem est numquam consectetur. Magnam eius dolorem neque. Ipsum amet dolorem quiquia tempora adipisci.,2022-03-17 01:42:42,No reason provided,good,2022-06-19 06:51:39
904,644,524,966,Tempora consectetur dolore non dolor porro neque numquam. Tempora sit neque porro. Etincidunt porro neque sit etincidunt eius. Non ipsum ut quisquam neque. Quaerat sed labore etincidunt. Sit numquam dolore eius. Adipisci non sit ut adipisci sed sit ut. Ipsum adipisci sed sed dolore quaerat. Quisquam dolor numquam est etincidunt adipisci velit. Aliquam aliquam neque quaerat aliquam.,2022-01-18 15:16:11,No reason provided,good,2022-02-01 04:28:29
905,469,408,508,Quaerat quaerat etincidunt amet sit. Neque neque sit porro dolor modi. Consectetur dolorem quaerat velit neque sed porro. Quiquia magnam neque voluptatem consectetur voluptatem est. Ut est voluptatem magnam amet sed. Ipsum porro numquam est dolor. Adipisci quaerat adipisci etincidunt magnam etincidunt. Porro porro labore numquam sed ipsum ut. Ipsum consectetur amet ipsum quiquia adipisci quiquia.,2022-09-09 18:35:24,No reason provided,good,2022-12-23 08:19:10
